DID,TS,SID,FID,VR,VY,VB,AVG_VLN,VRY,VYB,VBR,AVG_VLL,IR,IY,IB,AVG_I,R_PF,Y_PF,B_PF,AVG_PF,FREQUENCY,R_KW,Y_KW,B_KW,TOTAL_KW,R_KVA,Y_KVA,B_KVA,TOTAL_KVA,R_KVAR,Y_KVAR,B_KVAR,TOTAL_KVAR,R_THD_V,Y_THD_V,B_THD_V,R_THD_I,Y_THD_I,B_THD_I,RSSI,KWH,KVAH,KVARH
E_AA_Z_B_X_P0005_D3,9/20/2025 6:17,16,V1.0,262.553283,253.9175041,248.7879354,234.3818063,505.6848274,414.3939342,445.2491707,419.4927511,104.8623468,10.92537512,98.51477585,92.88972532,0.85187379,0.96124795,0.329893709,0.906519312,50.37877787,12.17889569,9.932409736,21.73767539,7.526717932,3.372805948,20.96424183,21.15553109,43.21478896,13.26085941,0.602047172,12.63863934,42.04057563,7.934398535,2.046753712,0.2477431,20.5574204,6.949282002,5.728644776,-47.33517865,12.05271196,15.24226615,9.243507875
E_AA_Z_B_X_P0005_D3,9/20/2025 6:17,16,V1.0,233.3128601,277.184977,230.4878429,226.3208183,426.254783,427.4181494,384.7788103,407.93668,95.72930732,98.24706353,95.73661383,101.4340455,0.866181772,0.814033434,0.900251826,0.884041153,49.7807367,3.980011552,15.48310249,13.58179474,5.830080844,3.319829879,22.47625715,14.60417877,20.97065117,22.77419307,3.623803776,6.635099999,34.6615391,6.232074072,1.465973761,12.95869727,3.903472408,7.62364154,0.709197544,-33.46019601,12.06890663,15.30051796,9.339789929
E_AA_Z_B_X_P0005_D3,9/20/2025 6:18,16,V1.0,251.891202,229.9378945,207.711082,270.19853,411.0206585,396.1833387,455.5366562,413.7202778,101.3970578,32.3429094,99.5388781,97.96561973,0.553463542,0.986988712,0.832015251,0.862944891,50.42149275,12.520457,11.56383898,25.33288962,21.39510345,30.20596852,30.86239451,21.58245354,55.72886406,17.49915626,9.768550792,1.611019307,40.23388976,0.681043455,9.551143367,0.313782906,14.64779768,7.685652084,3.507274281,-30.68084483,12.12833747,15.45532036,9.451550733
E_AA_Z_B_X_P0005_D3,9/20/2025 6:18,16,V1.0,227.7869114,189.9525003,221.6584367,226.1218598,371.2285182,379.5362063,474.8177393,427.5304889,107.7769402,92.29954167,90.31662891,143.7420994,0.990956078,0.735559999,0.699790263,0.813333694,50.35725232,16.06698655,29.80368089,9.525028699,36.08975394,28.25809588,10.23148373,14.03578873,60.27089581,3.844003696,1.732428274,5.735994036,47.8331161,4.646417481,7.258640421,6.662267833,9.645722286,22.28019,4.608970002,-31.77576705,12.22858679,15.62273951,9.5844205
E_AA_Z_B_X_P0005_D3,9/20/2025 6:18,16,V1.0,229.6765739,224.2070345,263.0618118,250.5214682,446.3116157,358.4392005,409.6864474,411.5215278,16.19585735,97.93965896,102.5397026,98.12351421,0.936557875,0.885962636,0.852448754,0.608713809,51.01286706,8.324714287,10.68702882,22.95332259,54.6248357,0.225321555,18.95081612,7.209598284,7.334422008,18.6127345,1.849124108,17.55514347,29.4921817,8.873322418,5.998794275,1.0577448,0.992504322,19.64685531,3.982544275,-77.32623644,12.38032244,15.64311291,9.666343227
E_AA_Z_B_X_P0005_D3,9/20/2025 6:18,16,V1.0,248.1016956,261.3908213,226.7097204,248.1297538,387.251193,446.7426796,283.6440625,428.8061382,96.12407078,103.4161797,107.3271379,107.764627,0.908058981,0.819376555,0.909866528,0.808781556,48.8646652,27.23557407,24.80202841,12.51660386,33.17872849,18.55718492,0.052632159,13.67130129,30.94381702,11.92936755,5.096990863,1.342758811,1.889879262,7.30860214,3.613786996,7.567680917,14.177615,6.41163799,2.294920537,-47.67854068,12.47248558,15.72906795,9.671592892
E_AA_Z_B_X_P0005_D3,9/20/2025 6:18,16,V1.0,239.5458988,223.319948,228.7794166,251.8528197,407.7905137,375.574968,319.6445027,410.682484,61.53017053,93.83514116,101.4040664,94.45543205,0.877308058,0.864849871,0.842086886,0.951952227,50.48424789,11.47987526,18.5441889,0.873342571,36.01747896,6.837243941,8.103566682,23.02316353,21.44886714,16.46439633,27.30426926,4.019001738,30.47990609,1.605629021,1.294299498,3.132128258,5.40549494,24.72428558,3.687497791,-86.71803109,12.57253413,15.78864814,9.756259298
E_AA_Z_B_X_P0005_D3,9/20/2025 6:18,16,V1.0,263.1345847,260.8404351,257.334137,240.2567555,453.2562695,442.5354755,313.8459161,305.2367499,117.3338869,62.66835153,90.20241973,93.29793022,0.900642095,0.817546373,0.891767051,0.959113227,49.75596287,16.60872143,26.93743009,22.88542659,22.50948377,14.16777267,0.030562257,1.810234418,10.11834015,8.329268905,12.77593545,7.733398385,34.21993265,6.796736089,7.932659573,2.107070661,20.64044136,7.437840042,0.105518813,-63.66952061,12.63506047,15.81675464,9.851314666
E_AA_Z_B_X_P0005_D3,9/20/2025 6:19,16,V1.0,231.2041774,177.3451443,283.5572765,240.157384,397.2885989,431.8968285,379.7271222,419.8952263,90.43399348,101.7687535,93.82808591,96.29837015,0.854521373,0.980893568,0.867188622,0.91788122,50.34539336,26.97855716,3.83041939,5.03308768,9.158726453,26.62785024,26.94008632,15.9787745,73.85673133,7.910881872,18.45196434,5.629735779,47.37737945,1.805676012,3.479207239,5.228005221,14.20372928,9.735276808,3.437381396,-45.65196128,12.66050138,16.02191223,9.982918498
E_AA_Z_B_X_P0005_D3,9/20/2025 6:19,16,V1.0,168.582369,280.1545722,234.6436327,217.8930966,407.101887,438.1430029,388.7918053,406.0450687,92.42919566,101.7503695,99.55949556,93.02488657,0.983128309,0.955668336,0.960292064,0.975008943,49.53940851,4.753611463,27.02319347,25.44087211,36.81455646,6.863082595,18.23784658,2.503480048,97.28213439,16.32126253,19.88045954,4.353318596,58.37886348,2.24334744,2.896566486,5.330413293,3.381797107,2.970948223,2.260860566,-49.55938486,12.76276404,16.29214038,10.14508201
E_AA_Z_B_X_P0005_D3,9/20/2025 6:19,16,V1.0,232.6224978,260.1339215,217.054996,223.9049839,295.2612463,388.7643921,414.4297835,414.9955889,101.4955646,98.66258254,149.0465548,102.5203376,0.483391546,0.862737723,0.940353307,0.855926956,50.26311457,2.155798319,13.60299614,2.410124173,67.79054142,1.696200515,23.13341276,6.178348208,16.72097378,8.927001011,18.94409911,22.06026807,52.98397897,2.571367815,3.160895305,7.722433178,5.167731039,0.718823591,8.323221094,-32.04729537,12.9510711,16.33858753,10.29225973
E_AA_Z_B_X_P0005_D3,9/20/2025 6:19,16,V1.0,251.3822278,253.7960646,229.9501524,239.7389389,396.8601886,437.4828871,395.0731634,415.5700971,98.45032293,98.92142765,103.9944259,147.4897331,0.981110142,0.864448006,0.517009072,0.925747551,49.95543396,4.431284356,3.774847327,21.72831748,6.62528927,2.784333731,3.329320453,14.90013357,80.17912681,5.55802506,15.43434168,11.798021,53.00142334,3.458379642,14.499748,4.494395779,12.06342661,0.193887836,11.28109327,-62.6517254,12.96947468,16.56130732,10.4394859
E_AA_Z_B_X_P0005_D3,9/20/2025 6:19,16,V1.0,215.8494922,246.3095773,216.3472368,231.0516511,384.4534568,396.1727373,469.6415479,331.1351301,96.48150453,141.9924018,95.01789309,95.58109146,0.98581236,0.353087671,0.908452699,0.852416734,50.11358816,25.40448212,2.143288001,29.05229719,70.57604621,0.71732572,2.134887299,1.220363819,78.89760571,7.1080369,6.346041673,12.90066293,31.12795653,6.938260265,2.485485396,5.128498898,13.35047075,3.327510151,6.068151005,-34.91570026,13.16551925,16.78046734,10.52595245
E_AA_Z_B_X_P0005_D3,9/20/2025 6:19,16,V1.0,223.5932509,226.4160087,262.0321842,242.1295781,310.9018414,426.9817062,454.3158793,429.8781448,96.76644242,92.45782017,19.17183342,96.92325695,0.908557664,0.915108374,0.904298728,0.903097245,49.91008686,27.31608452,7.78035861,10.30981402,35.14963191,21.90655836,17.13213713,11.32443372,49.76690267,15.44041109,12.66541908,3.192435554,33.04859842,1.783441857,2.321708656,1.438554137,17.15535001,5.050779857,7.298735411,-87.42026143,13.26315712,16.91870874,10.61775411
E_AA_Z_B_X_P0005_D3,9/20/2025 6:20,16,V1.0,286.4177039,235.541427,233.4996613,258.6068244,409.3497963,466.7334855,432.1735445,405.6634883,91.31301154,107.5273841,91.96029554,95.23171543,0.982239639,0.95127011,0.936309129,0.87976213,49.51132168,13.88703034,20.63534271,9.970561288,63.0583453,15.7316416,24.23057313,22.35923439,80.36489312,10.58002493,1.733283148,4.014098749,38.6499274,5.385900076,0.865834781,5.867194873,12.14156795,28.78342102,1.615689994,-42.63806481,13.43831919,17.14194455,10.72511502
E_AA_Z_B_X_P0005_D3,9/20/2025 6:20,16,V1.0,238.9579199,225.3561294,232.8605206,182.3459953,493.1857416,404.576961,445.0426462,414.1380215,94.11864575,91.30979588,97.45728433,90.85032719,0.865845961,0.952266331,0.815507431,0.821631738,49.74932644,10.88491936,20.27500637,20.47959291,54.91900148,3.243066341,28.90532987,24.59550471,42.35297378,11.05635341,4.735882606,1.827400172,56.5052364,0.546220276,1.035381721,4.040267551,28.87410989,10.73925876,9.435772768,-51.37534618,13.59087197,17.2595917,10.88207401
E_AA_Z_B_X_P0005_D3,9/20/2025 6:20,16,V1.0,227.3678522,287.9555167,259.4462388,223.3036059,397.8252832,352.0333332,443.7134683,506.4619608,106.1791703,94.80562014,100.8330226,94.1756556,0.958953278,0.994167154,0.967927944,0.952509288,50.1132199,10.77678447,15.55722058,5.829725455,59.81591008,22.02464979,1.081197902,13.58973803,47.05977821,27.49389782,19.22064762,5.039458235,56.71003503,13.54983312,0.175800553,9.249044969,22.59586491,12.48063986,3.545845391,-59.53650466,13.75702727,17.39031331,11.03960189
E_AA_Z_B_X_P0005_D3,9/20/2025 6:20,16,V1.0,244.8842317,219.2451644,212.6534603,230.2792747,287.6230666,364.7871152,432.0473674,405.1082111,95.48178409,93.7805743,108.8059022,142.28047,0.910486479,0.870669992,0.989578157,0.963955374,49.57681649,6.356779081,9.698093353,12.96892441,45.33328742,13.01197249,29.13501415,13.90060201,97.46728952,28.02243395,13.40084357,17.19285581,24.48740155,1.401536347,1.535902457,4.070777702,16.24078,3.767231141,2.956968163,-68.01510325,13.88295307,17.66105578,11.10762245
E_AA_Z_B_X_P0005_D3,9/20/2025 6:20,16,V1.0,266.0930023,225.6184696,268.1143709,227.561229,429.7371263,422.8238728,338.4694555,380.7479432,93.59949137,63.34522332,45.84517612,98.12476484,0.501310386,0.872515739,0.922738823,0.949230436,49.41131168,26.22431151,16.01400345,5.299200765,31.20465196,5.710996019,12.24904856,6.442447243,49.0042949,7.758375326,13.27947112,12.16868312,33.39503498,0.674978452,1.534006852,13.04095429,13.19787683,7.638765214,9.180465105,-37.93528777,13.96963266,17.79717882,11.20038643
E_AA_Z_B_X_P0005_D3,9/20/2025 6:20,16,V1.0,244.0555311,228.3553827,241.8653651,247.7431858,442.7315124,391.8943896,377.7957228,408.8970374,92.85989887,106.4005187,28.79183069,108.9620638,0.932584216,0.860640039,0.967265532,0.91802316,50.74620027,16.21402432,10.12996391,12.08969121,57.0193292,30.96570911,21.13455911,5.695562576,69.71464389,15.90052828,5.583488806,9.378845059,56.35844395,7.073662537,4.883667193,1.633402758,12.31798304,18.39320551,3.875003099,-30.91162163,14.12801969,17.99083061,11.35693766
E_AA_Z_B_X_P0005_D3,9/20/2025 6:21,16,V1.0,272.2131869,280.431812,231.7377611,251.2591921,405.2125664,417.8161552,386.1197211,411.0884784,135.8283524,99.19688002,96.40877369,141.9330409,0.920405687,0.555445275,0.853624134,0.456970381,50.07608348,25.69890412,17.36808381,8.78245096,9.02139058,9.167597714,3.537566107,7.399458303,68.01034518,19.4763209,11.97582322,3.153599423,25.75428084,4.219604559,4.046036323,3.838009709,6.176556136,22.93968002,17.31812385,-81.667066,14.15307911,18.17974823,11.42847733
E_AA_Z_B_X_P0005_D3,9/20/2025 6:21,16,V1.0,223.7008354,222.9328889,260.0587383,256.1330505,349.5365623,436.5275467,423.3779191,414.5377942,108.8946444,19.51108181,98.31193407,95.86763554,0.865166567,0.904812378,0.309000312,0.972338756,50.13772624,10.74738864,4.207542374,29.46254174,59.08720016,20.5394048,11.30721487,6.772131251,62.92439295,14.25494051,19.25097007,5.534062749,6.788474142,7.492695813,10.58919654,6.260930051,12.09220534,5.369618813,4.43215952,-83.57644861,14.31721022,18.35453821,11.44733421
E_AA_Z_B_X_P0005_D3,9/20/2025 6:21,16,V1.0,216.659301,249.7233217,247.5828581,255.2165079,310.3520396,369.5919102,400.9408011,407.0743265,109.7281657,105.6522758,105.9053622,91.24864201,0.854270865,0.337717282,0.881811436,0.808526887,49.61890678,20.06881237,28.81950627,28.7932936,49.93682648,28.85172415,28.96670514,19.2120034,5.638597562,6.755560157,2.910650883,0.481440588,10.97966935,9.858701713,13.78773196,0.170380127,9.668114401,2.561830685,24.11240801,-33.80512303,14.45592362,18.37020098,11.47783329
E_AA_Z_B_X_P0005_D3,9/20/2025 6:21,16,V1.0,242.8012974,255.7442668,246.2159104,203.2470096,432.4798414,491.8795865,405.0956862,428.354065,108.8767765,143.4532749,106.7092211,106.4256007,0.395691402,0.886864589,0.975859644,0.367629854,50.11861833,27.81152058,26.76211761,27.38948055,61.99574505,1.647318313,29.13956127,1.27805209,56.89386899,9.01465701,4.503490275,12.66851781,29.84548248,0.47150276,2.375237704,5.908099764,28.28029288,15.76835804,19.51571703,-67.72914588,14.62813403,18.52823951,11.56073741
E_AA_Z_B_X_P0005_D3,9/20/2025 6:21,16,V1.0,228.5253993,283.7084933,189.1767866,284.2897787,375.9224159,405.4595209,425.4964387,401.7738048,137.2669464,102.2860756,65.92283139,90.7566515,0.972727538,0.852887202,0.836737236,0.879598551,50.24206173,20.46959577,10.22669103,27.89503604,67.72927219,29.3181282,15.62265696,9.415746323,63.73541686,4.638004579,13.72299447,25.91169984,7.72945966,0.046725254,9.472699828,6.122096053,20.18629257,3.954654259,0.222953202,-45.1129755,14.81627089,18.70528233,11.58220813
E_AA_Z_B_X_P0005_D3,9/20/2025 6:21,16,V1.0,239.7113901,252.574975,231.9918755,238.8570754,451.8097825,506.8450689,405.8797675,415.7228002,138.9946248,93.79573388,102.900995,95.33140056,0.549960414,0.850091302,0.982417836,0.906493024,50.80153188,9.713195224,5.024544925,26.92001976,15.35578154,3.306982051,9.954783784,15.72681341,76.10748483,5.478426497,1.49588676,10.35977467,24.40130792,1.289928544,2.809993429,2.342097251,10.95740068,19.84606318,16.10504699,-55.21216483,14.85892584,18.91669201,11.64998954
E_AA_Z_B_X_P0005_D3,9/20/2025 6:22,16,V1.0,251.1033642,219.572217,232.2809356,268.6885451,400.2298582,499.7615275,451.5689485,405.084615,107.2133168,101.5394291,96.30159951,16.57073527,0.903062246,0.885768401,0.975722917,0.866960908,50.75259131,6.399572246,3.587715919,11.93880822,18.58823367,23.73877366,31.36996915,6.569836684,5.731604695,18.82486097,5.351173895,0.974537184,44.81777882,0.63661502,6.41993006,6.303935075,12.32578543,4.255532602,2.745602547,-72.46536628,14.91055983,18.93261314,11.77448337
E_AA_Z_B_X_P0005_D3,9/20/2025 6:22,16,V1.0,173.2098867,223.4945095,225.5175472,231.4123998,401.0833585,437.6556112,389.3174304,419.246366,94.99009408,100.6831261,95.78766536,95.03830377,0.94665445,0.562434027,0.939696543,0.504613416,49.70010589,3.225933682,25.34654014,7.653209698,30.8209821,31.67599889,17.22258029,11.63687965,22.63818132,19.14056893,4.353239309,16.52978784,28.13527437,4.530470444,2.331348812,10.11792314,0.280563987,13.18512043,4.716777195,-34.55838238,14.99617366,18.99549697,11.85263691
E_AA_Z_B_X_P0005_D3,9/20/2025 6:22,16,V1.0,272.4122256,270.2025165,277.558475,223.1708079,356.3832505,444.1103332,380.93755,443.7811705,103.2770258,21.80917339,103.8042882,134.8876002,0.89184456,0.834879844,0.851262646,0.873629386,49.98716706,16.92428285,6.872570084,10.58638784,62.73028439,20.32609574,12.96404178,16.12894855,17.03496989,0.799079611,5.884453206,15.1413329,50.37818901,4.175305213,1.151174276,1.685152872,21.64359229,4.382555807,7.417192229,-69.33965674,15.17042445,19.04281634,11.99257632
E_AA_Z_B_X_P0005_D3,9/20/2025 6:22,16,V1.0,237.5771332,263.60209,244.639649,242.6276075,430.473365,427.7669686,443.3954478,286.2693102,102.7505304,108.2987183,103.2912141,8.136185421,0.870453805,0.905357988,0.83712651,0.486356031,50.32922834,7.550504047,1.997287481,7.44485422,36.05936162,7.294310784,24.89346432,31.99603716,21.73662095,5.626092554,11.37491873,17.42757008,10.91153521,7.696556617,3.320078058,6.275144681,17.64357089,1.753015005,1.696385366,-59.30457318,15.27058935,19.10319584,12.02288614
E_AA_Z_B_X_P0005_D3,9/20/2025 6:22,16,V1.0,163.226687,256.0601185,170.9936089,239.4280724,419.5833888,439.185967,314.1640781,426.7848016,100.7422325,106.0757247,101.6917492,118.9151928,0.893752076,0.905409868,0.904842596,0.981712212,50.15939287,14.75915366,4.657537765,9.453646916,15.81091221,24.23245547,23.32758366,26.32206481,70.78202014,4.594276088,14.07113925,25.24243559,53.96653602,7.340857336,14.2870874,5.88345015,4.271723721,9.174899956,15.06713765,-72.64891046,15.31450855,19.29981256,12.17279319
E_AA_Z_B_X_P0005_D3,9/20/2025 6:22,16,V1.0,212.6200955,165.8398392,226.5012608,214.0991898,517.9003264,518.2202162,354.9789505,392.3189928,103.2201965,105.7981171,98.22904452,94.77262017,0.878110557,0.810197389,0.960639547,0.817966858,49.54548555,3.912896503,1.267355353,12.50949065,67.95469563,31.60564094,23.25793687,26.5458495,22.04451028,4.296035476,10.31021621,7.77197747,4.210205201,11.71721254,0.688227008,0.796721648,0.308803303,2.52263195,2.904175732,-42.81797264,15.50327159,19.36104731,12.1844882
E_AA_Z_B_X_P0005_D3,9/20/2025 6:23,16,V1.0,248.5956066,238.9267059,249.2794555,244.0629845,408.9830622,280.6727331,281.3409458,420.3491826,109.8532368,4.082811315,102.1896869,17.06460009,0.414099935,0.808291551,0.951751926,0.941912402,49.99268334,22.87969109,12.98786747,27.0038568,26.25670791,15.37407523,27.67954872,31.03258885,36.07703551,4.079130885,8.198885763,8.252223822,4.512483462,8.387893822,1.380667875,6.638636604,27.18202349,13.21735181,4.768041741,-58.14256663,15.57620689,19.4612613,12.19702288
E_AA_Z_B_X_P0005_D3,9/20/2025 6:23,16,V1.0,262.3533491,221.1163735,254.28063,294.4452414,452.8833489,428.6822855,329.8635378,400.8316498,133.7039971,107.5738467,134.2340411,107.8818076,0.88844198,0.959881947,0.849489666,0.510110134,50.81286342,4.562215205,23.01150909,14.02743731,27.15916009,1.122152761,31.86308906,11.42690404,14.45904468,27.43958258,9.92299145,14.89683489,55.44402418,4.234273096,3.370168583,7.151216115,7.552089891,19.96854737,5.439228885,-33.43715263,15.651649,19.50142531,12.35103406
E_AA_Z_B_X_P0005_D3,9/20/2025 6:23,16,V1.0,249.3399352,293.4950247,261.7921128,248.5153125,431.7668571,415.9673763,415.6861897,410.3807476,97.16549941,21.26164674,99.25264042,95.18483445,0.901673786,0.906356028,0.992855063,0.987688428,50.05636216,14.92423119,9.828334126,21.89319757,40.81699922,9.051511755,0.800597874,17.8392165,70.50138235,5.371074356,4.66705211,9.967582382,29.91527449,1.145181537,4.798127228,11.4938636,13.25569936,20.86241916,4.784915911,-43.37455557,15.76502956,19.69726248,12.43413204
E_AA_Z_B_X_P0005_D3,9/20/2025 6:23,16,V1.0,271.5898166,294.9150699,223.2841003,246.3649081,395.3024837,516.554473,332.3066712,403.1968988,109.78836,98.10467944,93.18858073,106.2215988,0.912640797,0.97827157,0.897285329,0.612276069,49.60029146,10.3666685,3.019784586,12.36907896,18.55195288,12.61925,12.67959475,5.878499488,91.17895259,14.89016352,5.889636974,17.98642624,19.34011812,2.378381344,1.731228248,3.775268806,1.484042344,4.310954704,1.983056934,-31.71224606,15.81656276,19.95053735,12.48785459
E_AA_Z_B_X_P0005_D3,9/20/2025 6:23,16,V1.0,244.6714866,238.107651,274.9509949,234.5761973,451.3407901,423.7222384,382.0881802,409.554521,106.7204286,102.615016,98.72665038,102.738563,0.576451624,0.917110194,0.882359962,0.989048176,50.31899656,7.540006578,23.34654619,15.87110578,40.74678254,15.26175266,24.74772123,19.44500617,69.54937342,12.43790136,7.092156482,6.053757977,35.37938392,7.679101416,1.048122206,1.387664628,3.428097929,5.379101592,2.039218691,-72.63308169,15.92974827,20.14373006,12.58613066
E_AA_Z_B_X_P0005_D3,9/20/2025 6:23,16,V1.0,246.3499871,245.7347273,233.2104315,249.78292,439.2720017,375.3873269,319.727233,325.8220804,93.32761336,101.66616,146.3142335,93.2868899,0.94816795,0.989571778,0.90543227,0.999967369,50.39582427,8.433018517,22.915186,29.02533844,57.40112024,31.44476436,28.03831871,17.94908428,18.25685189,8.161212399,17.32558216,16.79139158,13.87448592,7.296483233,5.035411909,8.042523172,1.014913143,16.39282346,0.997560463,-80.91024669,16.08919582,20.19444353,12.6246709
E_AA_Z_B_X_P0005_D3,9/20/2025 6:24,16,V1.0,215.0694934,211.0806016,225.7369875,178.7582016,460.9556654,373.9691815,451.3034371,404.7790254,109.0981248,90.13189105,93.33986328,93.1002024,0.947453752,0.873169578,0.90155961,0.965307905,50.48239737,10.89485773,14.09595772,16.10748978,36.87073793,23.54351648,27.62050239,19.68865789,73.65804194,4.743464491,3.125374444,5.017564947,50.47002245,9.066098709,0.043465545,2.146456279,6.398949163,5.202986839,6.904857891,-75.6803318,16.19161454,20.39904921,12.7648654
